7.68928518087 8.83583882846 0.0 3.87707672641 1.3342822253 1.3342822253 1.3342822253 10.6715410667 4.87777859942 5.39504908562 5.99745726474 4.14861690446 15.3166810464 5.84031971256 5.74803716433 0.0 2.16973262928 8.54792403781 8.44039995595 9.4582240859 13.7649130469 6.47970105507 12.8229591353 10.390082951 1.0102785673
8.29298875375 10.2690916051 0.0 0.323658291026 6.09079204687 13.6092133735 2.32895132391 0.0 2.46660101949 5.63795215897 0.0 3.62276639899 9.97527478761 11.6888010512 1.46503412153 0.587845009254 1.46503412153 8.04216277508 6.48440885286 9.66429260655 2.32895132391 9.96695383615 8.4788990215 0.0 4.1375527057
10.8334277608 10.6290651371 0.0 2.22801825364 3.18696004242 1.07416287551 0.0 4.00972338495 4.45970045948 5.95814667376 0.0 4.99790205911 15.3878961585 4.13604369611 2.53366301282 2.22801825364 2.73872460933 6.82983687787 3.35223591947 2.22801825364 14.7471335058 6.19426044254 12.4352353035 3.40337680669 1.30684550031
9.56280145564 9.19914718679 0.0 1.03941918313 0.434881719407 0.434881719407 0.768586635001 7.1288398354 1.26735601178 5.87513129411 0.434881719407 3.00644165782 15.093566118 4.32169003056 2.56683950309 1.26735601178 7.3698328691 10.3707745761 5.96724240079 9.23664568135 14.6796890113 4.99808264712 14.2934357247 9.14549150264 0.0
14.4394088677 6.74192534004 0.360982241369 0.0 0.0 1.09565441671 0.360982241369 0.0 5.60756112649 7.95768828943 4.26253839416 5.86142938907 9.5148737969 13.3897119946 10.8286442743 0.649385529182 2.23127879134 11.2625529575 13.636771873 6.05890090251 7.91923876603 6.94529165768 9.75434304923 2.85877674531 0.0
8.81141001783 9.6134395662 0.0 2.71848218821 0.89429393355 0.89429393355 0.515409693386 13.3168047674 5.22868018512 8.06413915822 3.32433538608 5.93337434848 15.3780407902 5.01542174313 6.18397474084 0.0 3.83075222999 7.65474342118 4.67095360837 10.3005813598 14.6872116321 6.47606731949 13.5032543097 10.353621028 0.89429393355
7.93060725264 6.46569699647 9.07803335877 10.977072378 8.75379504865 0.0 6.35218470806 0.0 11.6165947887 12.1221744289 10.6420246083 10.0826413901 4.72314349487 7.62326697952 1.69117679681 5.00935613084 10.0901256553 9.57371155828 9.07326594431 8.45340234338 5.16087582914 8.78036916013 12.8481338747 5.24807936809 5.06805594369
9.77412320129 9.05623397494 0.0 0.779553903495 2.1962608061 0.0 0.441802154629 5.60446279141 5.83925922684 9.12542896936 4.76317252198 5.63598940492 13.2761287683 5.73636133909 5.75562469125 0.0 3.36676981745 7.79950181406 5.52810555574 9.01086094332 13.1894755772 7.79019208091 12.6974497925 8.62877723984 0.779553903495
13.4493034327 8.83479336862 0.352306552906 0.871764810561 1.0748479159 0.352306552906 0.352306552906 0.0 7.67076953606 8.68769760736 3.94340565138 6.43424790645 4.06760430103 9.78426676416 6.82413137939 0.0 2.26909300808 11.7133779223 11.6024390637 6.6282676302 7.20295637866 6.88278975665 9.21461054491 1.68392098081 0.0
8.52895413234 10.0362560499 0.0 0.0 0.0 0.724213686757 0.0 7.74283487553 4.65098852703 6.03447325357 2.77989003934 4.57409545142 9.16844397629 3.51499329658 3.43028527298 0.0 1.20414071678 8.34751950162 2.63598650375 9.4999734125 15.0636942073 5.41710313129 13.8634506781 11.0369153793 1.20414071678
